time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2019-04-01T00:00:00.0000000Z;2019-04-02T00:00:00.0000000Z;2019-04-01T00:05:00.0000000Z;2019-04-01T23:59:00.0000000Z;0.002987910314426475;0.0032608123535992615;0.0028407564736385375;0.00293712272515578
2019-04-02T00:00:00.0000000Z;2019-04-03T00:00:00.0000000Z;2019-04-02T03:03:00.0000000Z;2019-04-02T23:59:00.0000000Z;0.002959965670489536;0.0038977032582868487;0.002959684387700445;0.003434334308308895
2019-04-03T00:00:00.0000000Z;2019-04-04T00:00:00.0000000Z;2019-04-03T00:02:00.0000000Z;2019-04-03T23:59:00.0000000Z;0.0034339125185052807;0.003683109252948085;0.003325766106654156;0.0034809454144488225
2019-04-04T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;2019-04-04T00:04:00.0000000Z;2019-04-04T23:59:00.0000000Z;0.003451300220856636;0.0038179528270695625;0.0033947592903043207;0.0034826718457242286
2019-04-05T00:00:00.0000000Z;2019-04-06T00:00:00.0000000Z;2019-04-05T00:02:00.0000000Z;2019-04-05T23:59:00.0000000Z;0.00349214807128944;0.003635878971875753;0.00343480981829905;0.0035767020515133498
2019-04-06T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;2019-04-06T00:05:00.0000000Z;2019-04-06T23:59:00.0000000Z;0.0035219653294212877;0.0037764493591634887;0.003311294677343047;0.003429447636797472
2019-04-07T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;2019-04-07T03:05:00.0000000Z;2019-04-07T23:59:00.0000000Z;0.0034914579887585185;0.003813834313356553;0.002464120027055275;0.002805768049574901
2019-04-08T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;2019-04-08T00:05:00.0000000Z;2019-04-08T23:59:00.0000000Z;0.0027958178821946953;0.002933436692683656;0.0026290786498828975;0.0026996591990614545
2019-04-09T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;2019-04-09T01:02:00.0000000Z;2019-04-09T23:08:00.0000000Z;0.0026788436779064356;0.00274302076407037;0.002426435589703092;0.002448110285771926
2019-04-10T00:00:00.0000000Z;2019-04-11T00:00:00.0000000Z;2019-04-10T02:13:00.0000000Z;2019-04-10T08:35:00.0000000Z;0.0025134301143234228;0.002531772027487947;0.0025036056479046504;0.0025156055746797523
2019-04-11T00:00:00.0000000Z;2019-04-12T00:00:00.0000000Z;2019-04-11T06:41:00.0000000Z;2019-04-11T23:59:00.0000000Z;0.002452378319765942;0.002453013347760485;0.002065246096517731;0.0021690856544815135
2019-04-12T00:00:00.0000000Z;2019-04-13T00:00:00.0000000Z;2019-04-12T00:03:00.0000000Z;2019-04-12T23:59:00.0000000Z;0.0021670066238073265;0.002299217235472762;0.002124295918113718;0.002183889464097238
