time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2019-05-07T00:00:00.0000000Z;2019-05-08T00:00:00.0000000Z;2019-05-07T00:01:00.0000000Z;2019-05-07T23:59:00.0000000Z;0.0037548420752866857;0.00382967060699408;0.003278184271193251;0.0032897434409039686
2019-05-08T00:00:00.0000000Z;2019-05-09T00:00:00.0000000Z;2019-05-08T00:01:00.0000000Z;2019-05-08T23:59:00.0000000Z;0.003311890084502007;0.003459755062905505;0.003205697569025662;0.003322040402566223
2019-05-09T00:00:00.0000000Z;2019-05-10T00:00:00.0000000Z;2019-05-09T00:01:00.0000000Z;2019-05-09T23:59:00.0000000Z;0.003337201613209575;0.0033735600247361925;0.0029820396221987896;0.0031294255818439644
2019-05-10T00:00:00.0000000Z;2019-05-11T00:00:00.0000000Z;2019-05-10T00:01:00.0000000Z;2019-05-10T23:59:00.0000000Z;0.003133640853213965;0.0038787566655177747;0.003084548495777272;0.0037502822038002434
2019-05-11T00:00:00.0000000Z;2019-05-12T00:00:00.0000000Z;2019-05-11T00:01:00.0000000Z;2019-05-11T23:59:00.0000000Z;0.003798246557499951;0.005047261486893848;0.0036987837096674214;0.004654805049071178
2019-05-12T00:00:00.0000000Z;2019-05-13T00:00:00.0000000Z;2019-05-12T00:01:00.0000000Z;2019-05-12T23:59:00.0000000Z;0.004689575932031681;0.005754857943738536;0.004506926967834984;0.005303951904764924
2019-05-13T00:00:00.0000000Z;2019-05-14T00:00:00.0000000Z;2019-05-13T00:01:00.0000000Z;2019-05-13T23:59:00.0000000Z;0.0053275924713216865;0.009224796281192165;0.005149373342779373;0.008684340624150808
2019-05-14T00:00:00.0000000Z;2019-05-15T00:00:00.0000000Z;2019-05-14T00:01:00.0000000Z;2019-05-14T23:59:00.0000000Z;0.00864649934658923;0.011161716903166842;0.007267333131057707;0.007776474189072626
2019-05-15T00:00:00.0000000Z;2019-05-16T00:00:00.0000000Z;2019-05-15T00:01:00.0000000Z;2019-05-15T23:59:00.0000000Z;0.007824806027020709;0.010033674593797066;0.0071254225052505135;0.009582110271666777
2019-05-16T00:00:00.0000000Z;2019-05-17T00:00:00.0000000Z;2019-05-16T00:01:00.0000000Z;2019-05-16T23:59:00.0000000Z;0.0095166697097166;0.012025653202110602;0.008292830286579015;0.01088493338992332
2019-05-17T00:00:00.0000000Z;2019-05-18T00:00:00.0000000Z;2019-05-17T00:01:00.0000000Z;2019-05-17T23:59:00.0000000Z;0.010921454756937527;0.01508569321860462;0.008879286239925946;0.014471646057241461
2019-05-18T00:00:00.0000000Z;2019-05-19T00:00:00.0000000Z;2019-05-18T00:01:00.0000000Z;2019-05-18T23:59:00.0000000Z;0.014602131401705123;0.01492666858266445;0.012093361388661232;0.012363338133712553
2019-05-19T00:00:00.0000000Z;2019-05-20T00:00:00.0000000Z;2019-05-19T00:01:00.0000000Z;2019-05-19T23:59:00.0000000Z;0.012380311698446852;0.020671427402403034;0.012380311698446852;0.02023841718886035
2019-05-20T00:00:00.0000000Z;2019-05-21T00:00:00.0000000Z;2019-05-20T00:01:00.0000000Z;2019-05-20T23:59:00.0000000Z;0.02050575563403695;0.03325832113533988;0.019111034062409243;0.029760282055152455
2019-05-21T00:00:00.0000000Z;2019-05-22T00:00:00.0000000Z;2019-05-21T00:01:00.0000000Z;2019-05-21T23:59:00.0000000Z;0.030749050060849235;0.04520612673657964;0.02514281949506;0.02963447776802112
2019-05-22T00:00:00.0000000Z;2019-05-23T00:00:00.0000000Z;2019-05-22T00:01:00.0000000Z;2019-05-22T23:59:00.0000000Z;0.029987806470510345;0.03172521948849718;0.02063723834089267;0.022142863538407793
2019-05-23T00:00:00.0000000Z;2019-05-24T00:00:00.0000000Z;2019-05-23T00:01:00.0000000Z;2019-05-23T23:59:00.0000000Z;0.022388070531702893;0.03413214486259652;0.021818646739246845;0.027310173381390072
2019-05-24T00:00:00.0000000Z;2019-05-25T00:00:00.0000000Z;2019-05-24T00:01:00.0000000Z;2019-05-24T23:59:00.0000000Z;0.02781954936544942;0.028584555937076803;0.0228740333724666;0.025464480285257215
2019-05-25T00:00:00.0000000Z;2019-05-26T00:00:00.0000000Z;2019-05-25T00:01:00.0000000Z;2019-05-25T23:59:00.0000000Z;0.025607000348994647;0.028445307893810962;0.023224232070463386;0.024878140979317745
2019-05-26T00:00:00.0000000Z;2019-05-27T00:00:00.0000000Z;2019-05-26T00:01:00.0000000Z;2019-05-26T23:59:00.0000000Z;0.025098930554227437;0.02733884480541017;0.023419308940021123;0.024480859773591313
2019-05-27T00:00:00.0000000Z;2019-05-28T00:00:00.0000000Z;2019-05-27T00:01:00.0000000Z;2019-05-27T23:59:00.0000000Z;0.024538194302044146;0.02501004105546489;0.020988867347132446;0.022337918641204817
2019-05-28T00:00:00.0000000Z;2019-05-29T00:00:00.0000000Z;2019-05-28T00:01:00.0000000Z;2019-05-28T23:59:00.0000000Z;0.022274391024567245;0.025402504074655365;0.02109943541986729;0.023668317377489673
2019-05-29T00:00:00.0000000Z;2019-05-30T00:00:00.0000000Z;2019-05-29T00:01:00.0000000Z;2019-05-29T23:59:00.0000000Z;0.02371466504279784;0.0248113409823555;0.022118624467911435;0.022128974447922948
2019-05-30T00:00:00.0000000Z;2019-05-31T00:00:00.0000000Z;2019-05-30T00:01:00.0000000Z;2019-05-30T23:59:00.0000000Z;0.02217930934374295;0.023257738248777436;0.01825904106648329;0.019773421353160268
2019-05-31T00:00:00.0000000Z;2019-06-01T00:00:00.0000000Z;2019-05-31T00:01:00.0000000Z;2019-05-31T23:59:00.0000000Z;0.019757248519377508;0.022989069868004756;0.019422254960580858;0.02209239971922711
2019-06-01T00:00:00.0000000Z;2019-06-02T00:00:00.0000000Z;2019-06-01T00:01:00.0000000Z;2019-06-01T23:59:00.0000000Z;0.022134833799828828;0.022873552532673227;0.020709775761191686;0.021108940181365023
2019-06-02T00:00:00.0000000Z;2019-06-03T00:00:00.0000000Z;2019-06-02T00:01:00.0000000Z;2019-06-02T23:59:00.0000000Z;0.0211409354070856;0.022253282924567897;0.01967751564004758;0.020125932506205826
2019-06-03T00:00:00.0000000Z;2019-06-04T00:00:00.0000000Z;2019-06-03T00:01:00.0000000Z;2019-06-03T23:59:00.0000000Z;0.020188829087346663;0.0208741371364804;0.01879256388031902;0.019142447061245575
2019-06-04T00:00:00.0000000Z;2019-06-05T00:00:00.0000000Z;2019-06-04T00:01:00.0000000Z;2019-06-04T23:59:00.0000000Z;0.018659828411454298;0.021894700114180102;0.017782463301758186;0.021318247371011775
2019-06-05T00:00:00.0000000Z;2019-06-06T00:00:00.0000000Z;2019-06-05T00:01:00.0000000Z;2019-06-05T23:59:00.0000000Z;0.02142465072832389;0.023617375308963413;0.019597961558246023;0.022845195717851995
2019-06-06T00:00:00.0000000Z;2019-06-07T00:00:00.0000000Z;2019-06-06T00:01:00.0000000Z;2019-06-06T23:59:00.0000000Z;0.02291442832636992;0.025091821864976434;0.021525846316671315;0.02370468782526119
2019-06-07T00:00:00.0000000Z;2019-06-08T00:00:00.0000000Z;2019-06-07T00:01:00.0000000Z;2019-06-07T23:59:00.0000000Z;0.023682392493407256;0.02492370244880972;0.02242072267490713;0.02439918124752275
2019-06-08T00:00:00.0000000Z;2019-06-09T00:00:00.0000000Z;2019-06-08T00:01:00.0000000Z;2019-06-08T23:59:00.0000000Z;0.024297381819874203;0.026628371358031432;0.023396551601446276;0.02588692358358143
2019-06-09T00:00:00.0000000Z;2019-06-10T00:00:00.0000000Z;2019-06-09T00:01:00.0000000Z;2019-06-09T23:59:00.0000000Z;0.02608589925824566;0.02767445123342692;0.024473877084382565;0.02544031690613164
2019-06-10T00:00:00.0000000Z;2019-06-11T00:00:00.0000000Z;2019-06-10T00:01:00.0000000Z;2019-06-10T23:59:00.0000000Z;0.02522269778617931;0.027442810199810617;0.023946174878484053;0.027012614975266473
2019-06-11T00:00:00.0000000Z;2019-06-12T00:00:00.0000000Z;2019-06-11T00:01:00.0000000Z;2019-06-11T23:59:00.0000000Z;0.027098642594702883;0.027197335106876244;0.02352710207766897;0.023919392794929276
2019-06-12T00:00:00.0000000Z;2019-06-13T00:00:00.0000000Z;2019-06-12T00:01:00.0000000Z;2019-06-12T23:59:00.0000000Z;0.023926797649128494;0.02530734682405333;0.022946940527386946;0.023104953738035627
2019-06-13T00:00:00.0000000Z;2019-06-14T00:00:00.0000000Z;2019-06-13T00:01:00.0000000Z;2019-06-13T23:59:00.0000000Z;0.023200984015901344;0.0246829349183117;0.022294473383629373;0.02318553055397292
2019-06-14T00:00:00.0000000Z;2019-06-15T00:00:00.0000000Z;2019-06-14T00:01:00.0000000Z;2019-06-14T23:59:00.0000000Z;0.02315302671441811;0.023341400371750892;0.019291835136955506;0.020680696743196177
2019-06-15T00:00:00.0000000Z;2019-06-16T00:00:00.0000000Z;2019-06-15T00:01:00.0000000Z;2019-06-15T23:59:00.0000000Z;0.020695821846859485;0.023047851052746236;0.020691044044798348;0.02193212981453917
2019-06-16T00:00:00.0000000Z;2019-06-17T00:00:00.0000000Z;2019-06-16T00:01:00.0000000Z;2019-06-16T23:59:00.0000000Z;0.02188911004123309;0.022817862673473653;0.020784067446199674;0.022526285302132364
2019-06-17T00:00:00.0000000Z;2019-06-18T00:00:00.0000000Z;2019-06-17T00:01:00.0000000Z;2019-06-17T23:59:00.0000000Z;0.022493517474692;0.02391379967231167;0.021375511907994565;0.021821338676932076
2019-06-18T00:00:00.0000000Z;2019-06-19T00:00:00.0000000Z;2019-06-18T00:01:00.0000000Z;2019-06-18T23:59:00.0000000Z;0.021776781569441784;0.022832566956709374;0.021245152881503502;0.02242008716730279
2019-06-19T00:00:00.0000000Z;2019-06-20T00:00:00.0000000Z;2019-06-19T00:01:00.0000000Z;2019-06-19T23:59:00.0000000Z;0.02245583007098181;0.024390928087861787;0.022328706663116035;0.02314857017724274
2019-06-20T00:00:00.0000000Z;2019-06-21T00:00:00.0000000Z;2019-06-20T00:01:00.0000000Z;2019-06-20T23:59:00.0000000Z;0.023158602469956196;0.023795132808060993;0.021791669513066138;0.022422497002922558
2019-06-21T00:00:00.0000000Z;2019-06-22T00:00:00.0000000Z;2019-06-21T00:01:00.0000000Z;2019-06-21T23:59:00.0000000Z;0.02243006000441364;0.02342192768107551;0.020721019526120866;0.021244139360017112
2019-06-22T00:00:00.0000000Z;2019-06-23T00:00:00.0000000Z;2019-06-22T00:01:00.0000000Z;2019-06-22T23:59:00.0000000Z;0.021107328816065658;0.022704719121210366;0.020490571556578397;0.021789857538074393
2019-06-23T00:00:00.0000000Z;2019-06-24T00:00:00.0000000Z;2019-06-23T00:01:00.0000000Z;2019-06-23T23:59:00.0000000Z;0.02177550363813836;0.022258711583807347;0.020600167383662674;0.020982188038238866
2019-06-24T00:00:00.0000000Z;2019-06-25T00:00:00.0000000Z;2019-06-24T00:01:00.0000000Z;2019-06-24T23:59:00.0000000Z;0.02087669790080104;0.021518249621907293;0.020268245760575995;0.020695224987817416
2019-06-25T00:00:00.0000000Z;2019-06-26T00:00:00.0000000Z;2019-06-25T00:01:00.0000000Z;2019-06-25T23:59:00.0000000Z;0.020627263418741475;0.020727662182923327;0.018920207702125675;0.01895226792396967
2019-06-26T00:00:00.0000000Z;2019-06-27T00:00:00.0000000Z;2019-06-26T00:01:00.0000000Z;2019-06-26T23:59:00.0000000Z;0.01905367643872217;0.019379714432410943;0.016335788973837143;0.017724693563237626
2019-06-27T00:00:00.0000000Z;2019-06-28T00:00:00.0000000Z;2019-06-27T00:01:00.0000000Z;2019-06-27T23:59:00.0000000Z;0.017568310388977867;0.021239000967795817;0.017119515482003106;0.019125481372058016
2019-06-28T00:00:00.0000000Z;2019-06-29T00:00:00.0000000Z;2019-06-28T00:01:00.0000000Z;2019-06-28T23:59:00.0000000Z;0.01911482109421956;0.021009225753618823;0.018876938982988117;0.019072005195686057
2019-06-29T00:00:00.0000000Z;2019-06-30T00:00:00.0000000Z;2019-06-29T00:01:00.0000000Z;2019-06-29T23:59:00.0000000Z;0.01921138521826612;0.02637986323048361;0.019077279291108917;0.024157025680576545
2019-06-30T00:00:00.0000000Z;2019-07-01T00:00:00.0000000Z;2019-06-30T00:01:00.0000000Z;2019-06-30T23:59:00.0000000Z;0.02396490833315685;0.026723319063298757;0.021776174666417767;0.02199645247306986
2019-07-01T00:00:00.0000000Z;2019-07-02T00:00:00.0000000Z;2019-07-01T00:01:00.0000000Z;2019-07-01T23:59:00.0000000Z;0.022048359004856223;0.022975944855118287;0.01994749875670886;0.02222934349213539
2019-07-02T00:00:00.0000000Z;2019-07-03T00:00:00.0000000Z;2019-07-02T00:01:00.0000000Z;2019-07-02T23:59:00.0000000Z;0.022293032138230903;0.022504361750540054;0.019473428915833695;0.020002430512383425
2019-07-03T00:00:00.0000000Z;2019-07-04T00:00:00.0000000Z;2019-07-03T00:01:00.0000000Z;2019-07-03T23:59:00.0000000Z;0.020040196561155316;0.020461361122162024;0.01859257323645239;0.01931406469164184
2019-07-04T00:00:00.0000000Z;2019-07-05T00:00:00.0000000Z;2019-07-04T00:01:00.0000000Z;2019-07-04T23:59:00.0000000Z;0.01934874632513142;0.019353894976826175;0.017108591609904255;0.017966255210078223
2019-07-05T00:00:00.0000000Z;2019-07-06T00:00:00.0000000Z;2019-07-05T00:01:00.0000000Z;2019-07-05T23:59:00.0000000Z;0.018028808515814253;0.019526547903738773;0.017586212131790364;0.01809252448679107
2019-07-06T00:00:00.0000000Z;2019-07-07T00:00:00.0000000Z;2019-07-06T00:01:00.0000000Z;2019-07-06T23:59:00.0000000Z;0.018180806534512064;0.018408630721165553;0.017456935370230083;0.017631906982911758
2019-07-07T00:00:00.0000000Z;2019-07-08T00:00:00.0000000Z;2019-07-07T00:01:00.0000000Z;2019-07-07T23:59:00.0000000Z;0.01765603354781589;0.01839602234551688;0.01721572786271794;0.017758841720423777
2019-07-08T00:00:00.0000000Z;2019-07-09T00:00:00.0000000Z;2019-07-08T00:01:00.0000000Z;2019-07-08T23:59:00.0000000Z;0.01767792057455673;0.017834475970877908;0.016534607492165235;0.01673503848929397
2019-07-09T00:00:00.0000000Z;2019-07-10T00:00:00.0000000Z;2019-07-09T00:01:00.0000000Z;2019-07-09T23:59:00.0000000Z;0.016628663248668712;0.017264903278458386;0.015078881135733744;0.01623441366798662
2019-07-10T00:00:00.0000000Z;2019-07-11T00:00:00.0000000Z;2019-07-10T00:01:00.0000000Z;2019-07-10T23:59:00.0000000Z;0.016229296563522084;0.0174279449298513;0.014871344562759996;0.016090949504698034
2019-07-11T00:00:00.0000000Z;2019-07-12T00:00:00.0000000Z;2019-07-11T00:01:00.0000000Z;2019-07-11T23:59:00.0000000Z;0.016072970596853964;0.01689891170330326;0.014223562893759558;0.014426904783965524
2019-07-12T00:00:00.0000000Z;2019-07-13T00:00:00.0000000Z;2019-07-12T00:01:00.0000000Z;2019-07-12T23:59:00.0000000Z;0.014397647108751247;0.016571948087726524;0.014093411663462462;0.015816428081808272
2019-07-13T00:00:00.0000000Z;2019-07-14T00:00:00.0000000Z;2019-07-13T00:01:00.0000000Z;2019-07-13T23:59:00.0000000Z;0.015728310160336507;0.01782127775569131;0.015241673458949695;0.0166250597194412
2019-07-14T00:00:00.0000000Z;2019-07-15T00:00:00.0000000Z;2019-07-14T00:01:00.0000000Z;2019-07-14T23:59:00.0000000Z;0.016733876024436066;0.01742335108676792;0.01421796689347097;0.014274167518556235
2019-07-15T00:00:00.0000000Z;2019-07-16T00:00:00.0000000Z;2019-07-15T00:01:00.0000000Z;2019-07-15T23:59:00.0000000Z;0.014299882037974746;0.014378908401918314;0.012910756969925063;0.013810128617211056
2019-07-16T00:00:00.0000000Z;2019-07-17T00:00:00.0000000Z;2019-07-16T00:01:00.0000000Z;2019-07-16T23:59:00.0000000Z;0.013823765707144903;0.01460377132762905;0.011840354247317745;0.011964585994407648
2019-07-17T00:00:00.0000000Z;2019-07-18T00:00:00.0000000Z;2019-07-17T00:01:00.0000000Z;2019-07-17T23:59:00.0000000Z;0.012080839326880139;0.013974190415173556;0.011696621698594938;0.013231329561861377
2019-07-18T00:00:00.0000000Z;2019-07-19T00:00:00.0000000Z;2019-07-18T00:00:00.0000000Z;2019-07-18T00:00:00.0000000Z;0.013231329561861377;0.013231329561861377;0.013231329561861377;0.013231329561861377
2019-07-19T00:00:00.0000000Z;2019-07-20T00:00:00.0000000Z;2019-07-19T00:01:00.0000000Z;2019-07-19T23:59:00.0000000Z;0.013645884686605913;0.013965396075574019;0.0132364156096719;0.013458129001243982
2019-07-20T00:00:00.0000000Z;2019-07-21T00:00:00.0000000Z;2019-07-20T00:01:00.0000000Z;2019-07-20T23:59:00.0000000Z;0.013435031455011336;0.014562692934193194;0.013220758984270203;0.013991055986496906
2019-07-21T00:00:00.0000000Z;2019-07-22T00:00:00.0000000Z;2019-07-21T00:01:00.0000000Z;2019-07-21T23:59:00.0000000Z;0.013941898676386507;0.014153179764206894;0.013172946820962064;0.01351013486297751
2019-07-22T00:00:00.0000000Z;2019-07-23T00:00:00.0000000Z;2019-07-22T00:01:00.0000000Z;2019-07-22T23:59:00.0000000Z;0.013492696117050163;0.013603069277883887;0.012339449589303834;0.012702777134501339
2019-07-23T00:00:00.0000000Z;2019-07-24T00:00:00.0000000Z;2019-07-23T00:01:00.0000000Z;2019-07-23T23:59:00.0000000Z;0.012757584439154264;0.012830512931837344;0.01143383720365766;0.011498659403558419
2019-07-24T00:00:00.0000000Z;2019-07-25T00:00:00.0000000Z;2019-07-24T00:01:00.0000000Z;2019-07-24T23:59:00.0000000Z;0.011416031700710096;0.012447627151375658;0.011082490847319134;0.011994378749947587
2019-07-25T00:00:00.0000000Z;2019-07-26T00:00:00.0000000Z;2019-07-25T00:01:00.0000000Z;2019-07-25T23:59:00.0000000Z;0.011915143023849764;0.012692468888863615;0.011915143023849764;0.012161061566124013
2019-07-26T00:00:00.0000000Z;2019-07-27T00:00:00.0000000Z;2019-07-26T00:01:00.0000000Z;2019-07-26T23:59:00.0000000Z;0.012185742255739837;0.01297993375994819;0.01193203525390861;0.012732343171080721
2019-07-27T00:00:00.0000000Z;2019-07-28T00:00:00.0000000Z;2019-07-27T00:01:00.0000000Z;2019-07-27T23:59:00.0000000Z;0.012728883812402926;0.013302912200600966;0.011710608720207129;0.011958622586669939
2019-07-28T00:00:00.0000000Z;2019-07-29T00:00:00.0000000Z;2019-07-28T00:01:00.0000000Z;2019-07-28T23:59:00.0000000Z;0.011929375343347853;0.012094586097318201;0.011189579801150677;0.011740483091947269
2019-07-29T00:00:00.0000000Z;2019-07-30T00:00:00.0000000Z;2019-07-29T00:01:00.0000000Z;2019-07-29T23:59:00.0000000Z;0.01175889237778656;0.01197763092532277;0.011311720443070597;0.011358307665918596
2019-07-30T00:00:00.0000000Z;2019-07-31T00:00:00.0000000Z;2019-07-30T00:01:00.0000000Z;2019-07-30T23:59:00.0000000Z;0.011305661306297801;0.011700135127548505;0.01100264920544047;0.011533331360826425
2019-07-31T00:00:00.0000000Z;2019-08-01T00:00:00.0000000Z;2019-07-31T00:01:00.0000000Z;2019-07-31T23:59:00.0000000Z;0.011499622824106605;0.011681957847621348;0.011172754925217564;0.011361762631851527
2019-08-01T00:00:00.0000000Z;2019-08-02T00:00:00.0000000Z;2019-08-01T00:01:00.0000000Z;2019-08-01T23:59:00.0000000Z;0.011328513562443115;0.011544396461545411;0.010546179771394937;0.010685168128795369
2019-08-02T00:00:00.0000000Z;2019-08-03T00:00:00.0000000Z;2019-08-02T00:01:00.0000000Z;2019-08-02T23:59:00.0000000Z;0.010622193890711147;0.011534851528068504;0.010460649461382166;0.011081522926306538
2019-08-03T00:00:00.0000000Z;2019-08-04T00:00:00.0000000Z;2019-08-03T00:01:00.0000000Z;2019-08-03T23:59:00.0000000Z;0.011075688350812938;0.01141732738629649;0.010565907985167636;0.010614918129636471
2019-08-04T00:00:00.0000000Z;2019-08-05T00:00:00.0000000Z;2019-08-04T00:01:00.0000000Z;2019-08-04T23:59:00.0000000Z;0.010663486561959057;0.011010128291035794;0.010106880450585162;0.010233437130851971
2019-08-05T00:00:00.0000000Z;2019-08-06T00:00:00.0000000Z;2019-08-05T00:01:00.0000000Z;2019-08-05T23:59:00.0000000Z;0.010228314651042385;0.012897514624823464;0.009548686519338288;0.01169019249502881
2019-08-06T00:00:00.0000000Z;2019-08-07T00:00:00.0000000Z;2019-08-06T00:01:00.0000000Z;2019-08-06T23:59:00.0000000Z;0.011648346202449554;0.01720731709815908;0.011614922589341088;0.015269654599934825
2019-08-07T00:00:00.0000000Z;2019-08-08T00:00:00.0000000Z;2019-08-07T00:01:00.0000000Z;2019-08-07T23:59:00.0000000Z;0.015415392731104916;0.020554879597759826;0.015324871652280884;0.016635917485382692
2019-08-08T00:00:00.0000000Z;2019-08-09T00:00:00.0000000Z;2019-08-08T00:01:00.0000000Z;2019-08-08T23:59:00.0000000Z;0.01668913029885304;0.01761690172166139;0.014234909222271011;0.01440687458027646
2019-08-09T00:00:00.0000000Z;2019-08-10T00:00:00.0000000Z;2019-08-09T00:01:00.0000000Z;2019-08-09T23:59:00.0000000Z;0.014500700291272197;0.014627704195145154;0.012086647879473295;0.012189414453517932
2019-08-10T00:00:00.0000000Z;2019-08-11T00:00:00.0000000Z;2019-08-10T00:01:00.0000000Z;2019-08-10T23:59:00.0000000Z;0.012209295898995267;0.015416402014919036;0.012145120112026118;0.014988568222764426
2019-08-11T00:00:00.0000000Z;2019-08-12T00:00:00.0000000Z;2019-08-11T00:01:00.0000000Z;2019-08-11T23:59:00.0000000Z;0.014908567437216956;0.01855444975025712;0.014002220666426965;0.016106827363224864
2019-08-12T00:00:00.0000000Z;2019-08-13T00:00:00.0000000Z;2019-08-12T00:01:00.0000000Z;2019-08-12T23:59:00.0000000Z;0.016181745062777225;0.01820958448424875;0.015845130332164687;0.016938731300086458
2019-08-13T00:00:00.0000000Z;2019-08-14T00:00:00.0000000Z;2019-08-13T00:01:00.0000000Z;2019-08-13T23:59:00.0000000Z;0.016932573647618687;0.01716057846525305;0.014967522673441362;0.01657583302200137
2019-08-14T00:00:00.0000000Z;2019-08-15T00:00:00.0000000Z;2019-08-14T00:01:00.0000000Z;2019-08-14T23:59:00.0000000Z;0.01672289818208163;0.017268630180899965;0.014546921971478591;0.01477040572547284
2019-08-15T00:00:00.0000000Z;2019-08-16T00:00:00.0000000Z;2019-08-15T00:01:00.0000000Z;2019-08-15T23:59:00.0000000Z;0.014926409615779105;0.015665177035502277;0.013756708445232876;0.014591641607064129
2019-08-16T00:00:00.0000000Z;2019-08-17T00:00:00.0000000Z;2019-08-16T00:01:00.0000000Z;2019-08-16T23:59:00.0000000Z;0.014608206485958938;0.014689805850609547;0.013234208084993268;0.013351373178974444
2019-08-17T00:00:00.0000000Z;2019-08-18T00:00:00.0000000Z;2019-08-17T00:01:00.0000000Z;2019-08-17T23:59:00.0000000Z;0.013355540857580282;0.014771273587696277;0.013272656028115852;0.014119949448401373
2019-08-18T00:00:00.0000000Z;2019-08-19T00:00:00.0000000Z;2019-08-18T00:01:00.0000000Z;2019-08-18T23:59:00.0000000Z;0.014192287059197551;0.014530874679678021;0.013621269192138566;0.013864414108880629
2019-08-19T00:00:00.0000000Z;2019-08-20T00:00:00.0000000Z;2019-08-19T00:01:00.0000000Z;2019-08-19T23:59:00.0000000Z;0.013924305461317168;0.015923950246166066;0.013805498202478486;0.015431259205190636
2019-08-20T00:00:00.0000000Z;2019-08-21T00:00:00.0000000Z;2019-08-20T00:01:00.0000000Z;2019-08-20T23:59:00.0000000Z;0.015346753910186087;0.015990013932436736;0.014815329360904649;0.015784458345854166
2019-08-21T00:00:00.0000000Z;2019-08-22T00:00:00.0000000Z;2019-08-21T00:01:00.0000000Z;2019-08-21T23:59:00.0000000Z;0.015755629407695034;0.01599344307738259;0.014423003853374448;0.015468189549679873
2019-08-22T00:00:00.0000000Z;2019-08-23T00:00:00.0000000Z;2019-08-22T00:01:00.0000000Z;2019-08-22T23:59:00.0000000Z;0.01549063023870997;0.017119522973530348;0.014673766941465933;0.016735796891627408
2019-08-23T00:00:00.0000000Z;2019-08-24T00:00:00.0000000Z;2019-08-23T00:01:00.0000000Z;2019-08-23T23:59:00.0000000Z;0.016669550001405017;0.017382654311841283;0.014976378093161944;0.015330405342898996
2019-08-24T00:00:00.0000000Z;2019-08-25T00:00:00.0000000Z;2019-08-24T00:01:00.0000000Z;2019-08-24T23:59:00.0000000Z;0.015407113383039907;0.015423064756683652;0.014285719823979843;0.014828642921723213
2019-08-25T00:00:00.0000000Z;2019-08-26T00:00:00.0000000Z;2019-08-25T00:01:00.0000000Z;2019-08-25T23:59:00.0000000Z;0.014823146307367441;0.015018163220700235;0.013525418858610012;0.013776102887892801
