time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2019-04-01T00:00:00.0000000Z;2019-04-02T00:00:00.0000000Z;2019-04-01T08:02:00.0000000Z;2019-04-01T23:59:00.0000000Z;0.0021823564779806315;0.002185694754727206;0.0004289546725028103;0.0011583019197797442
2019-04-02T00:00:00.0000000Z;2019-04-03T00:00:00.0000000Z;2019-04-02T04:54:00.0000000Z;2019-04-02T23:59:00.0000000Z;0.0017513521514694846;0.001872922344891083;0.0011707037389356916;0.0012438835608089432
2019-04-03T00:00:00.0000000Z;2019-04-04T00:00:00.0000000Z;2019-04-03T12:56:00.0000000Z;2019-04-03T23:59:00.0000000Z;0.0012492614553335597;0.001282696988919368;0.0011085887022180517;0.0011437392076046131
2019-04-04T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;2019-04-04T06:08:00.0000000Z;2019-04-04T23:59:00.0000000Z;0.0011134254497631578;0.0011219990869379074;0.0008162703485028758;0.0008368757386171433
2019-04-05T00:00:00.0000000Z;2019-04-06T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;0.0008368757386171433;0.0008368757386171433;0.0008368757386171433;0.0008368757386171433
2019-04-06T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;2019-04-06T11:41:00.0000000Z;2019-04-06T23:59:00.0000000Z;0.0003417240166224903;0.0008301261523421389;0.00021654114181562955;0.0007263402728503799
2019-04-07T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799
2019-04-08T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799
2019-04-09T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799
2019-04-10T00:00:00.0000000Z;2019-04-11T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799;0.0007263402728503799
2019-04-11T00:00:00.0000000Z;2019-04-12T00:00:00.0000000Z;2019-04-11T09:12:00.0000000Z;2019-04-11T23:59:00.0000000Z;0.00019057677757446998;0.00019057677757446998;0.00011739617371522528;0.00012049308108758532
2019-04-12T00:00:00.0000000Z;2019-04-13T00:00:00.0000000Z;2019-04-12T00:00:00.0000000Z;2019-04-12T00:00:00.0000000Z;0.00012049308108758532;0.00012049308108758532;0.00012049308108758532;0.00012049308108758532
2019-04-13T00:00:00.0000000Z;2019-04-14T00:00:00.0000000Z;2019-04-13T00:00:00.0000000Z;2019-04-13T00:00:00.0000000Z;0.00012049308108758532;0.00012049308108758532;0.00012049308108758532;0.00012049308108758532
