time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2019-04-01T00:00:00.0000000Z;2019-04-02T00:00:00.0000000Z;2019-04-01T00:01:00.0000000Z;2019-04-01T23:59:00.0000000Z;141.13910424819986;142.89780286917917;139.0580838439904;141.135172880445
2019-04-02T00:00:00.0000000Z;2019-04-03T00:00:00.0000000Z;2019-04-02T00:01:00.0000000Z;2019-04-02T23:59:00.0000000Z;141.03142250189552;167.29702846494692;140.86335583575985;164.9529250636346
2019-04-03T00:00:00.0000000Z;2019-04-04T00:00:00.0000000Z;2019-04-03T00:01:00.0000000Z;2019-04-03T23:59:00.0000000Z;164.6634033452672;179.69850627957845;152.26334402776166;160.9400740711853
2019-04-04T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;2019-04-04T00:01:00.0000000Z;2019-04-04T23:59:00.0000000Z;160.92413788824138;164.7100706185501;153.58718263416495;157.59747752772495
2019-04-05T00:00:00.0000000Z;2019-04-06T00:00:00.0000000Z;2019-04-05T00:01:00.0000000Z;2019-04-05T23:59:00.0000000Z;157.7717969036478;168.1417962084996;156.24729513913837;166.01875364889327
2019-04-06T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;2019-04-06T00:01:00.0000000Z;2019-04-06T23:59:00.0000000Z;165.71727106344346;173.10661495693137;160.56817112984376;165.45336511398173
2019-04-07T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;2019-04-07T00:01:00.0000000Z;2019-04-07T23:59:00.0000000Z;165.5684782911012;176.33234829491178;164.16238646984016;175.1761088191489
2019-04-08T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;2019-04-08T00:01:00.0000000Z;2019-04-08T23:59:00.0000000Z;174.67008197908845;186.92348468163595;173.97475176754375;180.8628444590291
2019-04-09T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;2019-04-09T00:01:00.0000000Z;2019-04-09T23:59:00.0000000Z;180.4361707360068;180.76368253423405;174.43081031647358;175.9013923983403
2019-04-10T00:00:00.0000000Z;2019-04-11T00:00:00.0000000Z;2019-04-10T00:01:00.0000000Z;2019-04-10T23:59:00.0000000Z;175.84894503130084;185.14773574562835;170.95527017761725;177.56136873327927
2019-04-11T00:00:00.0000000Z;2019-04-12T00:00:00.0000000Z;2019-04-11T00:01:00.0000000Z;2019-04-11T23:59:00.0000000Z;177.87558145986918;177.87558145986918;160.8166763222264;165.059015188473
2019-04-12T00:00:00.0000000Z;2019-04-13T00:00:00.0000000Z;2019-04-12T00:01:00.0000000Z;2019-04-12T23:59:00.0000000Z;165.00949311947963;167.37786107025562;159.7529351000725;164.38707527875786
2019-04-13T00:00:00.0000000Z;2019-04-14T00:00:00.0000000Z;2019-04-13T00:01:00.0000000Z;2019-04-13T23:59:00.0000000Z;164.13238466077806;166.15177573907752;162.26332081758193;163.9189159558805
2019-04-14T00:00:00.0000000Z;2019-04-15T00:00:00.0000000Z;2019-04-14T00:01:00.0000000Z;2019-04-14T23:59:00.0000000Z;163.7146976749474;169.13358896168782;161.99716533215582;168.2162116778768
