timestamp,Open,High,Low,Close,AdjClose,Volume
2015-08-21,41.029999,41.400002,39.860001,40.450001,40.450001,377181.0
2015-08-24,40.299999,40.470001,37.75,38.240002,38.240002,468366.0
2015-08-25,38.18,39.889999,38.16,39.310001,39.310001,375650.0
2015-08-26,39.689999,39.860001,38.52,38.599998,38.599998,368722.0
2015-08-27,38.959999,42.860001,38.950001,42.560001,42.560001,533682.0
2015-08-28,42.68,45.900002,41.779999,45.220001,45.220001,666328.0
2015-08-31,45.0,49.330002,43.599998,49.200001,49.200001,757503.0
2015-09-01,48.099998,48.869999,44.150002,45.41,45.41,713418.0
2015-09-02,44.259998,46.77,43.209999,46.25,46.25,689301.0
2015-09-03,46.110001,48.419998,45.650002,46.75,46.75,539450.0
2015-09-04,46.68,47.23,45.610001,46.049999,46.049999,385631.0
2015-09-08,45.82,46.41,44.139999,45.939999,45.939999,508815.0
2015-09-09,45.790001,46.259998,44.049999,44.150002,44.150002,422735.0
2015-09-10,44.16,46.040001,43.360001,45.919998,45.919998,498992.0
2015-09-11,45.709999,45.880001,44.16,44.630001,44.630001,395838.0
2015-09-14,44.779999,44.970001,43.59,44.0,44.0,326269.0
2015-09-15,44.110001,45.25,43.919998,44.59,44.59,335953.0
2015-09-16,45.16,47.349998,44.82,47.150002,47.150002,421981.0
2015-09-17,47.130001,47.709999,46.330002,46.900002,46.900002,366390.0
2015-09-18,46.889999,47.029999,44.240002,44.68,44.68,211301.0
2015-09-21,44.970001,46.740002,44.689999,46.68,46.68,104528.0
2015-09-22,46.450001,46.48,45.139999,45.830002,45.830002,345875.0
2015-09-23,46.540001,47.150002,44.41,44.48,44.48,411957.0
2015-09-24,44.619999,45.18,43.709999,44.91,44.91,371976.0
2015-09-25,45.049999,46.380001,44.860001,45.700001,45.700001,338622.0
2015-09-28,45.380001,45.5,44.299999,44.43,44.43,273906.0
2015-09-29,44.5,45.700001,44.299999,45.23,45.23,265176.0
2015-09-30,44.919998,45.849998,44.68,45.09,45.09,355853.0
2015-10-01,45.380001,47.099998,44.630001,44.740002,44.740002,478979.0
2015-10-02,45.07,45.810001,43.970001,45.540001,45.540001,420740.0
2015-10-05,45.650002,46.939999,45.209999,46.259998,46.259998,323061.0
2015-10-06,46.200001,49.080002,45.73,48.529999,48.529999,453101.0
2015-10-07,49.0,49.709999,47.700001,47.810001,47.810001,547488.0
2015-10-08,48.110001,50.07,47.759998,49.43,49.43,509760.0
2015-10-09,49.689999,50.919998,49.169998,49.630001,49.630001,508680.0
2015-10-12,49.509998,50.130001,47.040001,47.099998,47.099998,408663.0
2015-10-13,47.459999,48.43,46.439999,46.66,46.66,465388.0
2015-10-14,46.689999,46.959999,45.939999,46.639999,46.639999,348241.0
2015-10-15,46.279999,47.02,45.23,46.380001,46.380001,370940.0
2015-10-16,46.869999,47.5,46.16,47.259998,47.259998,198127.0
2015-10-19,47.27,47.490002,45.849998,45.889999,45.889999,125840.0
2015-10-20,46.25,46.52,45.23,45.549999,45.549999,361314.0
2015-10-21,45.880001,46.080002,44.860001,45.200001,45.200001,384288.0
2015-10-22,45.27,46.099998,44.900002,45.380001,45.380001,322742.0
2015-10-23,45.439999,45.75,44.200001,44.599998,44.599998,406577.0
2015-10-26,44.740002,44.939999,43.639999,43.98,43.98,302084.0
2015-10-27,43.779999,43.91,42.580002,43.200001,43.200001,370825.0
2015-10-28,43.439999,46.220001,43.060001,45.939999,45.939999,521518.0
2015-10-29,46.060001,46.790001,45.16,46.060001,46.060001,436513.0
2015-10-30,45.740002,47.029999,45.48,46.59,46.59,363307.0
2015-11-02,46.43,46.73,45.560001,46.139999,46.139999,305518.0
2015-11-03,46.110001,48.360001,45.959999,47.900002,47.900002,434574.0
2015-11-04,47.740002,48.279999,46.169998,46.32,46.32,459307.0
2015-11-05,46.57,46.650002,45.119999,45.200001,45.200001,437646.0
2015-11-06,45.41,45.639999,44.110001,44.290001,44.290001,448133.0
2015-11-09,44.52,45.119999,43.639999,43.869999,43.869999,487992.0
2015-11-10,44.099998,44.759998,43.57,44.209999,44.209999,445973.0
2015-11-11,43.630001,44.110001,42.619999,42.93,42.93,502371.0
2015-11-12,43.049999,43.330002,41.540001,41.75,41.75,545351.0
2015-11-13,41.610001,42.84,40.220001,40.740002,40.740002,480893.0
2015-11-16,40.919998,42.25,40.060001,41.740002,41.740002,535179.0
2015-11-17,41.959999,42.029999,40.580002,40.669998,40.669998,363714.0
2015-11-18,41.110001,41.549999,39.91,40.75,40.75,251518.0
2015-11-19,40.720001,41.049999,39.889999,40.540001,40.540001,131356.0
2015-11-20,40.540001,40.990002,38.990002,40.389999,40.389999,432642.0
2015-11-23,41.490002,42.75,40.41,41.75,41.75,516190.0
2015-11-24,42.040001,43.459999,41.860001,42.869999,42.869999,430304.0
2015-11-25,42.689999,43.25,41.720001,43.040001,43.040001,383158.0
2015-11-27,43.25,43.299999,41.669998,41.709999,41.709999,316475.0
2015-11-30,41.77,42.610001,41.5,41.650002,41.650002,369509.0
2015-12-01,41.73,42.23,41.169998,41.849998,41.849998,415537.0
2015-12-02,41.689999,41.970001,39.84,39.939999,39.939999,545289.0
2015-12-03,40.150002,41.779999,40.07,41.080002,41.080002,496884.0
2015-12-04,41.310001,42.0,39.599998,39.970001,39.970001,510758.0
2015-12-07,40.099998,40.150002,37.5,37.650002,37.650002,635413.0
2015-12-08,37.68,38.580002,36.639999,37.509998,37.509998,767184.0
2015-12-09,37.860001,38.990002,36.869999,37.16,37.16,646166.0
2015-12-10,37.27,37.540001,36.380001,36.759998,36.759998,513940.0
2015-12-11,36.630001,36.84,35.16,35.619999,35.619999,505406.0
2015-12-14,35.400002,36.700001,34.529999,36.310001,36.310001,550476.0
2015-12-15,36.32,37.880001,36.029999,37.349998,37.349998,474159.0
2015-12-16,36.790001,37.349998,35.290001,35.52,35.52,402967.0
2015-12-17,35.799999,35.84,34.630001,34.950001,34.950001,196227.0
2015-12-18,34.869999,35.57,34.290001,34.73,34.73,116038.0
2015-12-21,34.580002,34.860001,33.98,34.740002,34.740002,298080.0
2015-12-22,35.799999,36.540001,35.66,36.139999,36.139999,302263.0
2015-12-23,36.470001,37.950001,36.279999,37.5,37.5,374658.0
2015-12-24,37.860001,38.279999,37.380001,38.099998,38.099998,205873.0
2015-12-28,38.0,38.09,36.599998,36.810001,36.810001,220644.0
2015-12-29,36.700001,37.939999,36.66,37.869999,37.869999,241945.0
2015-12-30,37.360001,37.400002,36.400002,36.599998,36.599998,267912.0
2015-12-31,36.810001,37.790001,36.220001,37.040001,37.040001,283623.0
2016-01-04,37.599998,38.389999,36.330002,36.759998,36.759998,431985.0
2016-01-05,36.900002,37.099998,35.740002,35.970001,35.970001,410131.0
2016-01-06,36.18,36.389999,33.77,33.970001,33.970001,563811.0
2016-01-07,34.09,34.259998,32.099998,33.27,33.27,617409.0
2016-01-08,33.299999,34.34,32.639999,33.16,33.16,596496.0
2016-01-11,32.939999,33.200001,30.879999,31.41,31.41,648640.0
2016-01-12,31.110001,32.209999,29.93,30.440001,30.440001,627218.0
2016-01-13,30.540001,31.709999,30.1,30.48,30.48,637903.0
2016-01-14,30.6,31.77,30.280001,31.200001,31.200001,537906.0
2016-01-15,31.18,31.18,29.129999,29.42,29.42,329094.0
2016-01-19,29.200001,30.209999,28.209999,28.459999,28.459999,188026.0
2016-01-20,28.33,28.58,26.190001,26.549999,26.549999,690039.0
2016-01-21,28.35,30.25,27.870001,29.530001,29.530001,694040.0
2016-01-22,29.84,32.349998,29.530001,32.189999,32.189999,636573.0
2016-01-25,32.049999,32.740002,29.68,30.34,30.34,606892.0
2016-01-26,29.809999,32.41,29.25,31.450001,31.450001,642432.0
2016-01-27,30.549999,32.84,30.139999,32.299999,32.299999,738551.0
2016-01-28,32.189999,34.82,31.74,33.220001,33.220001,833378.0
2016-01-29,33.700001,34.400002,32.650002,33.619999,33.619999,618110.0
2016-02-01,33.830002,34.18,31.290001,31.620001,31.620001,595612.0
2016-02-02,31.370001,31.530001,29.57,29.879999,29.879999,602564.0
2016-02-03,29.75,32.75,29.4,32.279999,32.279999,811699.0
2016-02-04,32.709999,33.599998,31.530001,31.719999,31.719999,696721.0
2016-02-05,31.639999,32.450001,30.629999,30.889999,30.889999,616531.0
2016-02-08,30.969999,31.379999,29.57,29.690001,29.690001,603646.0
2016-02-09,30.17,30.610001,27.74,27.940001,27.940001,738219.0
2016-02-10,28.360001,29.219999,27.24,27.450001,27.450001,781280.0
2016-02-11,27.34,27.48,26.049999,26.209999,26.209999,795965.0
2016-02-12,27.299999,29.66,26.950001,29.440001,29.440001,675157.0
2016-02-16,29.08,31.530001,28.700001,29.040001,29.040001,651956.0
2016-02-17,29.139999,31.49,28.73,30.66,30.66,578639.0
2016-02-18,31.35,31.98,30.27,30.77,30.77,225497.0
2016-02-19,30.6,30.73,29.049999,29.639999,29.639999,103202.0
2016-02-22,29.719999,32.049999,29.48,31.48,31.48,521016.0
2016-02-23,33.34,33.529999,31.219999,31.870001,31.870001,539379.0
2016-02-24,31.280001,32.400002,30.559999,32.150002,32.150002,652245.0
2016-02-25,32.189999,33.490002,31.07,33.07,33.07,611874.0
2016-02-26,33.040001,34.689999,32.639999,32.779999,32.779999,646294.0
2016-02-29,32.720001,33.98,32.32,33.75,33.75,512468.0
2016-03-01,33.900002,34.759998,33.369999,34.400002,34.400002,566226.0
2016-03-02,33.889999,35.169998,33.549999,34.66,34.66,597834.0
2016-03-03,34.73,35.32,34.189999,34.57,34.57,512962.0
2016-03-04,34.66,36.34,34.400002,35.919998,35.919998,578290.0
2016-03-07,36.200001,38.110001,36.09,37.900002,37.900002,709870.0
2016-03-08,37.939999,38.389999,36.119999,36.5,36.5,706933.0
2016-03-09,36.360001,38.509998,36.240002,38.290001,38.290001,740632.0
2016-03-10,38.169998,38.48,37.209999,37.84,37.84,701435.0
2016-03-11,37.990002,39.02,37.919998,38.5,38.5,564791.0
2016-03-14,38.169998,38.77,36.68,37.18,37.18,489938.0
2016-03-15,37.369999,37.400002,35.959999,36.34,36.34,446100.0
2016-03-16,36.740002,38.630001,36.610001,38.459999,38.459999,494174.0
2016-03-17,38.59,40.360001,38.470001,40.200001,40.200001,298013.0
2016-03-18,40.25,41.200001,39.150002,39.439999,39.439999,130151.0
2016-03-21,39.060001,40.299999,38.610001,39.91,39.91,479337.0
2016-03-22,41.59,41.900002,40.77,41.450001,41.450001,463693.0
2016-03-23,41.189999,41.34,39.669998,39.790001,39.790001,492003.0
2016-03-24,39.73,39.77,38.330002,39.459999,39.459999,495168.0
2016-03-28,39.549999,40.139999,38.860001,39.389999,39.389999,299775.0
2016-03-29,39.32,39.48,37.91,38.279999,38.279999,488032.0
2016-03-30,38.52,39.849998,38.139999,38.32,38.32,542469.0
2016-03-31,38.299999,39.040001,37.57,38.34,38.34,532152.0
2016-04-01,38.139999,38.560001,36.630001,36.790001,36.790001,547190.0
2016-04-04,36.610001,37.209999,35.459999,35.700001,35.700001,549477.0
2016-04-05,35.5,36.580002,35.240002,35.889999,35.889999,485543.0
2016-04-06,36.52,37.900002,36.43,37.75,37.75,751048.0
2016-04-07,37.759998,38.299999,36.689999,37.259998,37.259998,626749.0
2016-04-08,37.52,39.84,37.450001,39.720001,39.720001,817230.0
2016-04-11,39.720001,40.75,39.25,40.360001,40.360001,679351.0
2016-04-12,40.349998,42.25,40.09,42.169998,42.169998,796837.0
2016-04-13,41.630001,42.419998,41.240002,41.759998,41.759998,730437.0
2016-04-14,41.540001,42.16,40.84,41.5,41.5,488614.0
2016-04-15,41.43,41.73,39.98,40.360001,40.360001,520146.0
2016-04-18,38.75,40.240002,37.610001,39.779999,39.779999,342463.0
2016-04-19,40.040001,41.529999,39.580002,41.080002,41.080002,101734.0
2016-04-20,40.799999,42.91,39.849998,42.630001,42.630001,796240.0
2016-04-21,43.970001,44.490002,43.049999,43.18,43.18,671103.0
2016-04-22,43.419998,44.450001,43.110001,43.73,43.73,575107.0
2016-04-25,43.75,44.040001,42.580002,42.639999,42.639999,606383.0
2016-04-26,42.959999,44.830002,42.5,44.040001,44.040001,564392.0
2016-04-27,44.639999,45.619999,43.77,45.330002,45.330002,648028.0
2016-04-28,45.299999,46.139999,44.939999,46.029999,46.029999,487412.0
2016-04-29,45.900002,46.779999,45.240002,45.919998,45.919998,598439.0
2016-05-02,45.900002,46.150002,44.540001,44.779999,44.779999,464027.0
2016-05-03,44.919998,45.349998,43.32,43.650002,43.650002,625551.0
2016-05-04,43.849998,44.880001,43.220001,43.779999,43.779999,711125.0
2016-05-05,44.040001,46.07,43.959999,44.32,44.32,746159.0
2016-05-06,44.52,45.34,43.540001,44.66,44.66,695306.0
2016-05-09,45.0,45.939999,43.240002,43.439999,43.439999,767568.0
2016-05-10,43.25,44.790001,43.029999,44.66,44.66,709415.0
2016-05-11,44.599998,46.360001,43.959999,46.23,46.23,869957.0
2016-05-12,46.0,47.02,45.610001,46.700001,46.700001,715102.0
2016-05-13,46.41,46.490002,45.75,46.209999,46.209999,519363.0
2016-05-16,46.279999,47.98,46.150002,47.720001,47.720001,550863.0
2016-05-17,47.900002,48.759998,47.529999,48.310001,48.310001,470440.0
2016-05-18,48.529999,48.950001,47.75,48.189999,48.189999,343184.0
2016-05-19,47.869999,48.279999,46.73,48.16,48.16,108816.0
2016-05-20,48.200001,48.790001,47.439999,47.75,47.75,538047.0
2016-05-23,48.459999,48.5,47.400002,48.080002,48.080002,475453.0
2016-05-24,48.080002,49.27,47.639999,48.619999,48.619999,475965.0
2016-05-25,49.09,49.75,48.650002,49.560001,49.560001,550501.0
2016-05-26,49.700001,50.209999,49.220001,49.48,49.48,488465.0
2016-05-27,49.310001,49.599998,48.689999,49.330002,49.330002,406386.0
2016-05-31,49.540001,50.099998,48.810001,49.099998,49.099998,476988.0
2016-06-01,48.82,49.25,47.75,49.009998,49.009998,568839.0
2016-06-02,48.900002,49.470001,47.970001,49.169998,49.169998,564846.0
2016-06-03,49.040001,49.41,48.330002,48.619999,48.619999,481034.0
2016-06-06,48.880001,49.900002,48.709999,49.689999,49.689999,450472.0
2016-06-07,49.709999,50.529999,49.439999,50.360001,50.360001,542254.0
2016-06-08,50.41,51.619999,50.32,51.23,51.23,656416.0
2016-06-09,51.450001,51.669998,50.23,50.560001,50.560001,560723.0
2016-06-10,50.470001,50.73,48.799999,49.07,49.07,596119.0
2016-06-13,48.849998,49.279999,48.16,48.880001,48.880001,506036.0
2016-06-14,48.52,48.689999,47.84,48.490002,48.490002,456144.0
2016-06-15,47.900002,48.720001,47.279999,48.009998,48.009998,527870.0
2016-06-16,47.450001,47.75,45.91,46.209999,46.209999,507910.0
2016-06-17,45.990002,48.290001,45.830002,47.98,47.98,226653.0
2016-06-20,48.290001,49.419998,48.139999,49.369999,49.369999,98293.0
2016-06-21,49.139999,49.32,48.16,48.849998,48.849998,475407.0
2016-06-22,50.220001,50.540001,48.400002,49.130001,49.130001,569939.0
2016-06-23,49.080002,50.23,49.080002,50.110001,50.110001,401885.0
2016-06-24,50.299999,50.450001,46.700001,47.639999,47.639999,649446.0
2016-06-27,47.810001,47.959999,45.830002,46.330002,46.330002,504613.0
2016-06-28,46.59,48.18,46.540001,47.849998,47.849998,498851.0
2016-06-29,48.060001,50.0,47.98,49.880001,49.880001,511476.0
2016-06-30,49.549999,49.619999,48.169998,48.330002,48.330002,508736.0
2016-07-01,48.380001,49.299999,47.900002,48.990002,48.990002,405187.0
2016-07-05,49.110001,49.349998,46.330002,46.599998,46.599998,609194.0
2016-07-06,46.830002,47.950001,45.919998,47.43,47.43,607663.0
2016-07-07,47.880001,48.25,44.869999,45.139999,45.139999,710893.0
2016-07-08,45.189999,45.970001,44.77,45.41,45.41,583078.0
2016-07-11,45.07,45.77,44.419998,44.759998,44.759998,533657.0
2016-07-12,44.580002,46.93,44.509998,46.799999,46.799999,658257.0
2016-07-13,46.580002,46.709999,44.560001,44.75,44.75,686245.0
2016-07-14,45.139999,45.799999,44.950001,45.68,45.68,573761.0
2016-07-15,45.52,46.330002,45.049999,45.950001,45.950001,430256.0
2016-07-18,46.119999,46.139999,44.860001,45.240002,45.240002,211393.0
2016-07-19,45.23,45.669998,44.529999,44.650002,44.650002,128127.0
2016-07-20,44.59,45.25,43.689999,44.939999,44.939999,541014.0
2016-07-21,45.650002,46.09,44.52,44.75,44.75,432972.0
2016-07-22,44.599998,44.970001,43.740002,44.189999,44.189999,428407.0
