date,open,close,returns
2019-04-01,0.0021823564779806315,0.0011583019197797442,-0.46924256808331377
2019-04-02,0.0017513521514694846,0.0012438835608089432,-0.28975816784462577
2019-04-03,0.0012492614553335597,0.0011437392076046131,-0.084467704721404
2019-04-04,0.0011134254497631578,0.0008368757386171433,-0.24837739356940403
2019-04-05,0.0008368757386171433,0.0008368757386171433,0.0
2019-04-06,0.0003417240166224903,0.0007263402728503799,1.125517193755753
2019-04-07,0.0007263402728503799,0.0007263402728503799,0.0
2019-04-08,0.0007263402728503799,0.0007263402728503799,0.0
2019-04-09,0.0007263402728503799,0.0007263402728503799,0.0
2019-04-10,0.0007263402728503799,0.0007263402728503799,0.0
2019-04-11,0.00019057677757446998,0.00012049308108758532,-0.3677452068340209
2019-04-12,0.00012049308108758532,0.00012049308108758532,0.0
2019-04-13,0.00012049308108758532,0.00012049308108758532,0.0
2019-04-14,0.000180921997650939,0.0003347712839597693,0.850362522558803
2019-04-15,0.0003347712839597693,0.0003347712839597693,0.0
2019-04-16,0.00018415660356882664,0.00018483808466557964,0.00370055204943169
2019-04-17,0.00018208906422863258,6.831186497632317e-5,-0.6248436705097775
2019-04-18,0.00011803878947152901,0.00011832974314794517,0.002464898849935555
2019-04-19,0.00012480936740719872,0.00012158419607818992,-0.02584077939027177
2019-04-20,0.0001904282309212844,0.00019279444663894803,0.01242576117110353
2019-04-21,0.0006709307887759976,0.00021571302525914398,-0.6784869186690974
2019-04-22,0.0001893357399061393,0.00018870139361693423,-0.003350377955686149
2019-04-23,0.00018870139361693423,0.00018870139361693423,0.0
2019-04-24,1.977340565597052e-5,1.987518266669722e-5,0.005147166476907262
2019-04-25,0.0005969093706704152,0.0003257818300254162,-0.45421893836326227
2019-04-26,0.00015573263404969071,0.00015777366511489949,0.013105994627674027
2019-04-27,0.00044635908283436194,0.0004473319211020725,0.002179496968075784
2019-04-28,0.0004473319211020725,0.0004473319211020725,0.0
2019-04-29,1.970014477827337e-5,1.9807539390667238e-5,0.005451463103576322
2019-04-30,1.9807539390667238e-5,1.9807539390667238e-5,0.0
2019-05-01,1.9807539390667238e-5,1.9807539390667238e-5,0.0
2019-05-02,1.9807539390667238e-5,1.9807539390667238e-5,0.0
2019-05-03,9.844677277560891e-5,0.00012185693686977827,0.2377951397912095
2019-05-04,9.66020402361751e-5,9.400008570553007e-5,-0.026934778233293107
2019-05-05,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-06,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-07,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-08,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-09,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-10,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-11,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-12,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-13,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-14,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-15,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-16,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-17,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-18,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-19,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-20,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-21,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-22,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-23,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-24,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-25,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-26,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-27,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-28,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-29,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-30,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-05-31,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-01,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-02,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-03,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-04,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-05,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-06,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-07,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-08,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-09,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-10,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-11,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-12,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-13,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-14,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-15,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-16,9.400008570553007e-5,9.400008570553007e-5,0.0
2019-06-17,9.400008570553007e-5,9.400008570553007e-5,0.0
