time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2019-04-01T00:00:00.0000000Z;2019-04-02T00:00:00.0000000Z;2019-04-01T00:01:00.0000000Z;2019-04-01T23:59:00.0000000Z;0.0020666029441379383;0.0026059205203159373;0.0020398294616026913;0.002440707616678747
2019-04-02T00:00:00.0000000Z;2019-04-03T00:00:00.0000000Z;2019-04-02T00:01:00.0000000Z;2019-04-02T23:59:00.0000000Z;0.002441244346883321;0.0029921758277470997;0.0023386724340908956;0.00284559128402737
2019-04-03T00:00:00.0000000Z;2019-04-04T00:00:00.0000000Z;2019-04-03T00:01:00.0000000Z;2019-04-03T23:59:00.0000000Z;0.0028416589309827956;0.0037851849641678055;0.002762806157216189;0.0031825786646389235
2019-04-04T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;2019-04-04T00:01:00.0000000Z;2019-04-04T23:59:00.0000000Z;0.0031444052573658494;0.004171675322395206;0.003096454477304135;0.0036661813243786708
2019-04-05T00:00:00.0000000Z;2019-04-06T00:00:00.0000000Z;2019-04-05T00:01:00.0000000Z;2019-04-05T23:59:00.0000000Z;0.0037003628876223524;0.0037584612071417996;0.003327411723674284;0.003627078136745932
2019-04-06T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;2019-04-06T00:01:00.0000000Z;2019-04-06T23:59:00.0000000Z;0.0036260550077114213;0.0036260550077114213;0.0032551093400423965;0.003381956660579957
2019-04-07T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;2019-04-07T00:01:00.0000000Z;2019-04-07T23:59:00.0000000Z;0.003395312784251884;0.0035502652443963915;0.0031885051650266936;0.003429272060591546
2019-04-08T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;2019-04-08T00:01:00.0000000Z;2019-04-08T23:59:00.0000000Z;0.003419871889496783;0.003453634730498249;0.0028991172451599346;0.0030018045650816953
2019-04-09T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;2019-04-09T00:01:00.0000000Z;2019-04-09T23:59:00.0000000Z;0.003004469669775119;0.0030590022121121598;0.002718999464402785;0.002883119471509614
2019-04-10T00:00:00.0000000Z;2019-04-11T00:00:00.0000000Z;2019-04-10T00:01:00.0000000Z;2019-04-10T23:59:00.0000000Z;0.0029062709283803004;0.003154154251318777;0.0028626420446127812;0.0029795305886927237
