time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2020-07-30T00:00:00.0000000Z;2020-07-31T00:00:00.0000000Z;2020-07-30T00:14:00.0000000Z;2020-07-30T23:59:00.0000000Z;5.401204623137145;5.42527605028248;1.871231547328265;5.403360092715506
2020-07-31T00:00:00.0000000Z;2020-08-01T00:00:00.0000000Z;2020-07-31T00:02:00.0000000Z;2020-07-31T23:59:00.0000000Z;5.414609080949567;9.95126066878527;2.305475794458651;2.3574395882409878
2020-08-01T00:00:00.0000000Z;2020-08-02T00:00:00.0000000Z;2020-08-01T00:01:00.0000000Z;2020-08-01T23:59:00.0000000Z;2.355194547274093;30.85751970659294;1.9176021316408454;2.0405470578798686
2020-08-02T00:00:00.0000000Z;2020-08-03T00:00:00.0000000Z;2020-08-02T00:01:00.0000000Z;2020-08-02T23:59:00.0000000Z;2.0656456562657555;12.824016472494149;2.018379328961686;2.046894702888761
2020-08-03T00:00:00.0000000Z;2020-08-04T00:00:00.0000000Z;2020-08-03T00:01:00.0000000Z;2020-08-03T23:59:00.0000000Z;2.121698943001169;5.490345564084041;1.943939681041523;2.1705200372617908
2020-08-04T00:00:00.0000000Z;2020-08-05T00:00:00.0000000Z;2020-08-04T00:01:00.0000000Z;2020-08-04T23:59:00.0000000Z;5.404497106527551;5.708718288064374;2.04480544991563;2.409333294948035
2020-08-05T00:00:00.0000000Z;2020-08-06T00:00:00.0000000Z;2020-08-05T00:01:00.0000000Z;2020-08-05T23:59:00.0000000Z;2.389079942177702;42.93656358372957;2.112332080562277;2.765136293997967
2020-08-06T00:00:00.0000000Z;2020-08-07T00:00:00.0000000Z;2020-08-06T00:01:00.0000000Z;2020-08-06T23:59:00.0000000Z;5.4031033671586455;45.96529524740549;2.0263234854146344;2.210822948226826
2020-08-07T00:00:00.0000000Z;2020-08-08T00:00:00.0000000Z;2020-08-07T00:04:00.0000000Z;2020-08-07T23:59:00.0000000Z;2.092470037807163;424866.97401779273;2.016107002620994;2.6310801947379416
2020-08-08T00:00:00.0000000Z;2020-08-09T00:00:00.0000000Z;2020-08-08T00:01:00.0000000Z;2020-08-08T23:59:00.0000000Z;2.6355625369387146;57.41199465958758;2.400137722345787;2.835404232051036
2020-08-09T00:00:00.0000000Z;2020-08-10T00:00:00.0000000Z;2020-08-09T00:01:00.0000000Z;2020-08-09T23:59:00.0000000Z;5.158021883212047;5.264546487755598;2.7920305471674145;3.0423482545983833
2020-08-10T00:00:00.0000000Z;2020-08-11T00:00:00.0000000Z;2020-08-10T00:01:00.0000000Z;2020-08-10T23:59:00.0000000Z;3.261861523650684;5.387679930980705;2.914291870152686;3.319881854947341
2020-08-11T00:00:00.0000000Z;2020-08-12T00:00:00.0000000Z;2020-08-11T00:01:00.0000000Z;2020-08-11T23:59:00.0000000Z;3.3329015656450696;56.4002266980798;3.2523464612755975;3.7155405028155886
2020-08-12T00:00:00.0000000Z;2020-08-13T00:00:00.0000000Z;2020-08-12T00:01:00.0000000Z;2020-08-12T23:59:00.0000000Z;3.7794231901482394;87.64859062578128;3.2402530949338013;3.4900525766782944
2020-08-13T00:00:00.0000000Z;2020-08-14T00:00:00.0000000Z;2020-08-13T00:01:00.0000000Z;2020-08-13T23:59:00.0000000Z;4.270028657262775;5.128015998925629;3.6401830259987844;4.7220917928111605
2020-08-14T00:00:00.0000000Z;2020-08-15T00:00:00.0000000Z;2020-08-14T00:01:00.0000000Z;2020-08-14T23:59:00.0000000Z;4.757236294184817;100889.4006896102;4.683093633472301;91869.35899644956
2020-08-15T00:00:00.0000000Z;2020-08-16T00:00:00.0000000Z;2020-08-15T00:01:00.0000000Z;2020-08-15T23:59:00.0000000Z;4.95752680975218;76.27525195264997;4.667293909172822;4.695671197281043
2020-08-16T00:00:00.0000000Z;2020-08-17T00:00:00.0000000Z;2020-08-16T00:02:00.0000000Z;2020-08-16T23:59:00.0000000Z;5.098689765669252;5.186086412865325;4.671899648789495;5.123145187274958
2020-08-17T00:00:00.0000000Z;2020-08-18T00:00:00.0000000Z;2020-08-17T00:01:00.0000000Z;2020-08-17T23:59:00.0000000Z;5.116954399825085;5.332493331334973;4.672174079872838;5.085851683790666
2020-08-18T00:00:00.0000000Z;2020-08-19T00:00:00.0000000Z;2020-08-18T00:01:00.0000000Z;2020-08-18T23:59:00.0000000Z;5.206261168210551;5.453655012711663;4.837168982233994;4.95782109052747
2020-08-19T00:00:00.0000000Z;2020-08-20T00:00:00.0000000Z;2020-08-19T00:01:00.0000000Z;2020-08-19T23:59:00.0000000Z;4.880179769842738;80.21234687148645;4.719246038494852;4.884056362620218
2020-08-20T00:00:00.0000000Z;2020-08-21T00:00:00.0000000Z;2020-08-20T00:01:00.0000000Z;2020-08-20T23:59:00.0000000Z;5.643895869734886;156.72350458917862;4.85733896969872;5.520312733632834
2020-08-21T00:00:00.0000000Z;2020-08-22T00:00:00.0000000Z;2020-08-21T00:01:00.0000000Z;2020-08-21T23:59:00.0000000Z;5.723738980781554;153.4346741860103;4.997223903194554;6.111319002368992
2020-08-22T00:00:00.0000000Z;2020-08-23T00:00:00.0000000Z;2020-08-22T00:01:00.0000000Z;2020-08-22T23:59:00.0000000Z;5.735029592128861;126.58914656347868;5.310747498777949;6.010775843595388
2020-08-23T00:00:00.0000000Z;2020-08-24T00:00:00.0000000Z;2020-08-23T00:01:00.0000000Z;2020-08-23T23:59:00.0000000Z;5.705823821623204;163.75585780678193;5.331736423017676;6.420989205775371
2020-08-24T00:00:00.0000000Z;2020-08-25T00:00:00.0000000Z;2020-08-24T00:01:00.0000000Z;2020-08-24T23:59:00.0000000Z;13.453473197747353;162.05429122583908;5.088108701157245;5.526945697923693
2020-08-25T00:00:00.0000000Z;2020-08-26T00:00:00.0000000Z;2020-08-25T00:01:00.0000000Z;2020-08-25T23:59:00.0000000Z;6.186907426379817;16.714725652663112;5.115725744971189;5.563359818446035
2020-08-26T00:00:00.0000000Z;2020-08-27T00:00:00.0000000Z;2020-08-26T00:02:00.0000000Z;2020-08-26T23:59:00.0000000Z;5.114236935111035;8.455010331056553;2.199222105287023;5.514589756782585
2020-08-27T00:00:00.0000000Z;2020-08-28T00:00:00.0000000Z;2020-08-27T00:01:00.0000000Z;2020-08-27T23:59:00.0000000Z;12.251855416875134;128.1698737767421;4.377153425342484;6.5790162300017485
2020-08-28T00:00:00.0000000Z;2020-08-29T00:00:00.0000000Z;2020-08-28T00:01:00.0000000Z;2020-08-28T23:59:00.0000000Z;5.197919331320995;6.559170676106437;5.164252107004036;6.212979609046225
2020-08-29T00:00:00.0000000Z;2020-08-30T00:00:00.0000000Z;2020-08-29T00:02:00.0000000Z;2020-08-29T23:59:00.0000000Z;8.868224728713066;1488.4405480999992;5.68764889618299;8.422560368040555
2020-08-30T00:00:00.0000000Z;2020-08-31T00:00:00.0000000Z;2020-08-30T00:01:00.0000000Z;2020-08-30T23:59:00.0000000Z;5.7849390352774;242.12391673369055;5.211578999219779;6.556993845391355
2020-08-31T00:00:00.0000000Z;2020-09-01T00:00:00.0000000Z;2020-08-31T00:01:00.0000000Z;2020-08-31T23:59:00.0000000Z;6.574487731063637;167.26772169760557;5.768647002284153;8.015911494116732
2020-09-01T00:00:00.0000000Z;2020-09-02T00:00:00.0000000Z;2020-09-01T00:01:00.0000000Z;2020-09-01T23:59:00.0000000Z;7218.908563707732;163391.2116163188;5.562366464155957;156313.0413935764
2020-09-02T00:00:00.0000000Z;2020-09-03T00:00:00.0000000Z;2020-09-02T00:01:00.0000000Z;2020-09-02T23:59:00.0000000Z;5.57217184771087;7.01418265014495;3.9475894006586847;5.224155900327297
2020-09-03T00:00:00.0000000Z;2020-09-04T00:00:00.0000000Z;2020-09-03T00:01:00.0000000Z;2020-09-03T23:59:00.0000000Z;5.251078702547133;5.396703759929116;5.132086862711202;5.30710421932222
2020-09-04T00:00:00.0000000Z;2020-09-05T00:00:00.0000000Z;2020-09-04T00:01:00.0000000Z;2020-09-04T23:59:00.0000000Z;5.300187964233024;25226.42228424831;5.135907974639241;66.56401580472465
2020-09-05T00:00:00.0000000Z;2020-09-06T00:00:00.0000000Z;2020-09-05T00:01:00.0000000Z;2020-09-05T23:59:00.0000000Z;5.1791340713819745;101.62935715811393;5.133935271968849;5.266261437977933
2020-09-06T00:00:00.0000000Z;2020-09-07T00:00:00.0000000Z;2020-09-06T00:01:00.0000000Z;2020-09-06T23:59:00.0000000Z;5.977954836856464;114.37482471701294;5.269864783750015;6.337977587867478
