time_period_start;time_period_end;time_open;time_close;rate_open;rate_high;rate_low;rate_close
2019-04-01T00:00:00.0000000Z;2019-04-02T00:00:00.0000000Z;2019-04-01T00:01:00.0000000Z;2019-04-01T23:59:00.0000000Z;0.3082261464385334;0.313269124225915;0.30661291178584027;0.31179844087398767
2019-04-02T00:00:00.0000000Z;2019-04-03T00:00:00.0000000Z;2019-04-02T00:01:00.0000000Z;2019-04-02T23:59:00.0000000Z;0.3117444069285864;0.35970844873842855;0.3108745434619765;0.35369999472696645
2019-04-03T00:00:00.0000000Z;2019-04-04T00:00:00.0000000Z;2019-04-03T00:01:00.0000000Z;2019-04-03T23:59:00.0000000Z;0.3537481029319224;0.375079870551128;0.32823918498345495;0.3424708861015179
2019-04-04T00:00:00.0000000Z;2019-04-05T00:00:00.0000000Z;2019-04-04T00:01:00.0000000Z;2019-04-04T23:59:00.0000000Z;0.34273528184270763;0.3487162988037791;0.3256876880750115;0.3304709274001437
2019-04-05T00:00:00.0000000Z;2019-04-06T00:00:00.0000000Z;2019-04-05T00:01:00.0000000Z;2019-04-05T23:59:00.0000000Z;0.33098200630416497;0.3784017458438579;0.3305558772075467;0.36344703885415225
2019-04-06T00:00:00.0000000Z;2019-04-07T00:00:00.0000000Z;2019-04-06T00:01:00.0000000Z;2019-04-06T23:59:00.0000000Z;0.36318352708533586;0.36318352708533586;0.347950399907642;0.352770006219713
2019-04-07T00:00:00.0000000Z;2019-04-08T00:00:00.0000000Z;2019-04-07T00:01:00.0000000Z;2019-04-07T23:59:00.0000000Z;0.3524790833334808;0.36597969526605245;0.35071431030250355;0.36289613900658707
2019-04-08T00:00:00.0000000Z;2019-04-09T00:00:00.0000000Z;2019-04-08T00:01:00.0000000Z;2019-04-08T23:59:00.0000000Z;0.3622706514267683;0.3705597155601023;0.34973954559643605;0.35878019639092296
2019-04-09T00:00:00.0000000Z;2019-04-10T00:00:00.0000000Z;2019-04-09T00:01:00.0000000Z;2019-04-09T23:59:00.0000000Z;0.3580612437954207;0.35849921511081256;0.3485587475667595;0.349848807600041
2019-04-10T00:00:00.0000000Z;2019-04-11T00:00:00.0000000Z;2019-04-10T00:01:00.0000000Z;2019-04-10T23:59:00.0000000Z;0.34994025848983684;0.36069744745840426;0.34870989624617416;0.35451980902748914
2019-04-11T00:00:00.0000000Z;2019-04-12T00:00:00.0000000Z;2019-04-11T00:01:00.0000000Z;2019-04-11T23:59:00.0000000Z;0.35467002134792913;0.35467002134792913;0.3235652560180688;0.329181122446573
2019-04-12T00:00:00.0000000Z;2019-04-13T00:00:00.0000000Z;2019-04-12T00:01:00.0000000Z;2019-04-12T23:59:00.0000000Z;0.3286953805407434;0.3300882716136573;0.31827688629186285;0.3253690590000874
2019-04-13T00:00:00.0000000Z;2019-04-14T00:00:00.0000000Z;2019-04-13T00:01:00.0000000Z;2019-04-13T23:59:00.0000000Z;0.32497323179996346;0.3367236763397783;0.3227732528000941;0.32610056608630666
2019-04-14T00:00:00.0000000Z;2019-04-15T00:00:00.0000000Z;2019-04-14T00:01:00.0000000Z;2019-04-14T23:59:00.0000000Z;0.32568494638180434;0.33115616569880235;0.32256033116882465;0.3295849258408959
2019-04-15T00:00:00.0000000Z;2019-04-16T00:00:00.0000000Z;2019-04-15T00:01:00.0000000Z;2019-04-15T23:59:00.0000000Z;0.33001966302183217;0.3327015198349504;0.3144311429537641;0.31909566448335985
2019-04-16T00:00:00.0000000Z;2019-04-17T00:00:00.0000000Z;2019-04-16T00:01:00.0000000Z;2019-04-16T23:59:00.0000000Z;0.3189146957456832;0.3268751847370671;0.3162922756815656;0.32582873901396936
2019-04-17T00:00:00.0000000Z;2019-04-18T00:00:00.0000000Z;2019-04-17T00:01:00.0000000Z;2019-04-17T23:59:00.0000000Z;0.32570162525372465;0.34194143385788;0.3210385149765237;0.3357411426641663
2019-04-18T00:00:00.0000000Z;2019-04-19T00:00:00.0000000Z;2019-04-18T00:01:00.0000000Z;2019-04-18T23:59:00.0000000Z;0.3354830266999685;0.34795658317437916;0.3337196578062862;0.3361397355626387
