date,open,close,returns
2019-04-01,0.3082261464385334,0.31179844087398767,0.011589848806569847
2019-04-02,0.3117444069285864,0.35369999472696645,0.1345832895984919
2019-04-03,0.3537481029319224,0.3424708861015179,-0.03187922913773127
2019-04-04,0.34273528184270763,0.3304709274001437,-0.035783752336861596
2019-04-05,0.33098200630416497,0.36344703885415225,0.0980870015034976
2019-04-06,0.36318352708533586,0.352770006219713,-0.028672888743591158
2019-04-07,0.3524790833334808,0.36289613900658707,0.02955368464587914
2019-04-08,0.3622706514267683,0.35878019639092296,-0.009634937365471111
2019-04-09,0.3580612437954207,0.349848807600041,-0.022935842227236134
2019-04-10,0.34994025848983684,0.35451980902748914,0.01308666387061408
2019-04-11,0.35467002134792913,0.329181122446573,-0.0718665163875006
2019-04-12,0.3286953805407434,0.3253690590000874,-0.01011976966388693
2019-04-13,0.32497323179996346,0.32610056608630666,0.0034690066012487294
2019-04-14,0.32568494638180434,0.3295849258408959,0.011974699790144885
2019-04-15,0.33001966302183217,0.31909566448335985,-0.033101053550708116
2019-04-16,0.3189146957456832,0.32582873901396936,0.021679914285918384
2019-04-17,0.32570162525372465,0.3357411426641663,0.030824277903497715
2019-04-18,0.3354830266999685,0.3361397355626387,0.001957502497607819
2019-04-19,0.3363645913540054,0.33193247628901745,-0.01317652089105721
2019-04-20,0.331791515960985,0.3282864776644295,-0.010563978064368807
2019-04-21,0.32825363561681403,0.3217784275088944,-0.01972623424490702
2019-04-22,0.32191042051933344,0.324053239710268,0.006656569822988596
2019-04-23,0.32398881172716787,0.3205675778477689,-0.010559728470747315
2019-04-24,0.32021841954093544,0.30098854953494314,-0.06005235436974615
2019-04-25,0.3012112842514106,0.2863809247345792,-0.04923573681407296
2019-04-26,0.2861910980872104,0.29397005429147266,0.027180985908554757
2019-04-27,0.29430130747453886,0.2921712243328457,-0.007237763093789326
2019-04-28,0.29216307490262683,0.2909282414204265,-0.004226521378897302
2019-04-29,0.29050820266552163,0.2878216350131263,-0.009247820294728575
2019-04-30,0.288100192655567,0.30540773005291677,0.060074716499899955
2019-05-01,0.30540773005291677,0.30540773005291677,0.0
2019-05-02,0.30001699107528695,0.2966151760960401,-0.011338741072812086
2019-05-03,0.2962485464082577,0.3019435040179544,0.019223579925514666
2019-05-04,0.3019208531567047,0.29986040825976973,-0.006824453744722103
2019-05-05,0.2996637323649822,0.2972446785302007,-0.008072561252875221
2019-05-06,0.29719053264867973,0.2997615209097049,0.00865097632186171
2019-05-07,0.29999148706910383,0.29363485229020053,-0.021189383875546558
2019-05-08,0.2932061372394756,0.29706220923527843,0.013151402737021858
2019-05-09,0.29754245305245924,0.2926391564305486,-0.016479317729648963
2019-05-10,0.29322491178687465,0.29736791521943673,0.014129097719955474
2019-05-11,0.2971431171948202,0.3240348676723965,0.09050100413379195
2019-05-12,0.32123274471018715,0.31069260122105247,-0.03281154758567308
2019-05-13,0.310307353556151,0.324548746739011,0.045894475331158965
2019-05-14,0.3244033477010333,0.41112125669121447,0.2673150866189565
2019-05-15,0.4120584719339355,0.4589847870283341,0.11388266057037215
2019-05-16,0.46101890338966006,0.4188593901325158,-0.09144855654977435
2019-05-17,0.419298102670536,0.3899517984336575,-0.06998911764677695
2019-05-18,0.390299503109431,0.37184158152690056,-0.047291686091015285
2019-05-19,0.3711802930286843,0.4190357447273207,0.12892778145131256
2019-05-20,0.4182728044496275,0.39938971447535976,-0.045145392608334944
2019-05-21,0.4002095881710664,0.3974910246277196,-0.006792849606053754
2019-05-22,0.39726764919932245,0.37246417428011686,-0.06243517429419696
2019-05-23,0.36971851639590714,0.3807619125950238,0.029869740652348088
2019-05-24,0.380849477396122,0.3847165073790823,0.010153696440387099
2019-05-25,0.38373930533105255,0.3876915342407737,0.01029925487125052
2019-05-26,0.3875566291040131,0.41025430082681325,0.058566077879443235
2019-05-27,0.40937989350753806,0.4347474857441037,0.06196589680850691
2019-05-28,0.43454429550191215,0.4488525682548365,0.032927075331636434
2019-05-29,0.4471869870934431,0.4444726852221294,-0.006069724633437385
2019-05-30,0.44382110254667756,0.4192636153032391,-0.05533195042445221
2019-05-31,0.4179896733926107,0.43812343924951963,0.04816809394713824
2019-06-01,0.43761768294079945,0.4299027173314468,-0.01762946496473342
2019-06-02,0.42939894443710824,0.44511847758890283,0.03660822495127707
2019-06-03,0.4446931557791987,0.4190639206920253,-0.05763352719532064
2019-06-04,0.4074330921657387,0.39770108010930577,-0.023886160067906476
2019-06-05,0.39868130099490195,0.4008540273069534,0.005449782336491465
2019-06-06,0.40027681855349595,0.42008797090566125,0.04949362899345016
2019-06-07,0.42029408989242967,0.4208550291442222,0.0013346351168917958
2019-06-08,0.419825889040342,0.4089000560046675,-0.026024676707406737
2019-06-09,0.409250568219043,0.38609882883450436,-0.05657106228413868
2019-06-10,0.3846088681881921,0.40171892116239305,0.04448689146145441
2019-06-11,0.40324051253553733,0.3933501814899825,-0.0245271264619851
2019-06-12,0.39354301508836065,0.4027122785659135,0.023299266219968688
2019-06-13,0.4028997943016185,0.3995868694001413,-0.008222701893456532
2019-06-14,0.4000557954829204,0.40488183339821193,0.01206341207847232
2019-06-15,0.4041631272348166,0.41102508885110967,0.01697819804404443
2019-06-16,0.4116626250249822,0.4287205281727659,0.04143660879281557
2019-06-17,0.42817309829901723,0.448320152846756,0.04705352724815276
2019-06-18,0.4487023385261766,0.42718491225440114,-0.0479547896773891
2019-06-19,0.4266864749118231,0.4351515789904062,0.019839166639468574
2019-06-20,0.434775549890908,0.4301844321584438,-0.01055974222473219
2019-06-21,0.4301606750465364,0.4456342753145863,0.0359716756218498
2019-06-22,0.4445372278146131,0.4740897436791408,0.0664792823085047
2019-06-23,0.47422779621843236,0.4675452992908349,-0.014091322737479269
2019-06-24,0.4666464307414266,0.4725908540937391,0.01273860242082587
2019-06-25,0.4724096545181805,0.4651334513832079,-0.015402316750689106
2019-06-26,0.4666315599923907,0.4622235826017197,-0.009446376474713547
2019-06-27,0.4616027624923583,0.4042290676543602,-0.12429235589539599
2019-06-28,0.4036697036199315,0.423567606012257,0.049292533509178255
2019-06-29,0.4219016448751617,0.4250186957249216,0.007388098358048016
